id,model_id,part_name,part_type,render_order,position_x,position_y,position_z,dimension_width,dimension_height,dimension_depth,material_name,color_override,metalness,roughness,opacity,render_condition,created_at
e92df66e-ff7e-49cc-a5b7-cf209868427b,ca8750ee-44bd-463f-b2e1-cd1ae406fdab,Upper Cabinet,box,2,0,height * 0.2,0,width,height * 0.6,depth * 0.8,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
e93b4096-9100-42e3-a208-d27d666360ae,bd4702ed-43dd-4723-a0b9-f82077e18d0c,Back,box,2,0,height * 0.15,-depth * 0.25,width,height * 0.5,depth * 0.2,cabinet_body,#8B7355,,,1.00,,2025-10-08 16:52:17.357255+00
e9bb17c6-c544-4c25-876a-29b5bf12fcb4,c2bd963a-3b33-496c-9c13-d427aebebab0,Door Leg 2,box,6,depth/2 + 0.01,plinthHeight / 2,legLength/2,0.02,height - plinthHeight - 0.02,legLength - 0.02,door,doorColor,,,1.00,,2025-10-08 17:08:02.404343+00
e9db991f-f105-4c66-9900-28c24f54d12b,d889fc8d-f31d-440a-8c20-8a2d1d071bdc,Leg 4,box,5,width/2 - 0.05,-height * 0.25,depth/2 - 0.05,0.08,height * 0.5,0.08,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
eb5d8b64-2e44-47ec-bd4f-ad931c45c04f,c509bed1-9882-44d5-8e44-be6c625cf0b6,Back Cushions,box,6,0,0.1,-depth * 1.5 / 3,width - 1,0.4,0.2,cushion,#4A6F8C,,,1.00,,2025-10-08 20:13:16.422946+00
eb6727c7-c807-42c7-bbe6-7b0269de3b15,6eb7a60e-26bc-404a-be49-dd71d9aadfdb,Oven Door,box,4,0,-height * 0.15,depth/2 + 0.01,width - 0.02,height * 0.3,0.02,door,#000000,,,1.00,,2025-10-08 17:10:22.990597+00
eb7cb6ff-0d06-4458-92ad-0d1e718a0c58,d2960747-e61c-4df5-b56d-4a06f513d9c1,Handle,box,3,width / 2 - 0.07,height / 2 - 0.10,depth / 2 + 0.03,0.10,0.03,0.04,handle,handleColor,,,1.00,,2025-10-08 16:07:57.673274+00
eba2bc80-ebbe-49b0-b48c-685d63c29dfb,138cf90c-ba72-450e-a50e-f39da21ca44d,Control Panel,box,6,0,height * 0.3,depth / 2 + 0.01,width * 0.7,0.15,0.005,control_panel,#222222,,,1.00,,2025-10-08 20:13:51.848363+00
ed6a1c43-33fb-4493-ba47-81ec7ec3d638,0a59adb6-1f10-498e-804b-9dd14935f578,Cornice,box,1,0,0,0,width,height,depth,door,#ffffff,,,1.00,,2025-10-08 16:21:59.376939+00
ee43f705-998a-4334-9396-576130f42331,30a1d0cc-8c19-41e0-9f2d-305321429836,Worktop,box,1,0,0,0,width,height,depth,cabinet_body,worktopColor,,,1.00,,2025-10-08 16:17:02.441798+00
ee93945e-e498-4670-9b09-20e535512fca,db3232db-8bc4-4f1a-bee6-19b52573b0ca,Leg 2,box,3,width/2 - 0.05,-height * 0.25,-depth/2 + 0.05,0.08,height * 0.5,0.08,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
eedd0d8b-48c1-4767-9e44-9ded127f3e4d,00532189-1f15-4a64-a709-6e4c8a1f5a94,Tap,box,3,0,0.15,-depth / 4,0.05,0.20,0.05,handle,#808080,,,1.00,,2025-10-08 16:17:02.441798+00
ef042cdd-ea3e-4263-969d-b3a9f40a2beb,40a9b4a4-3446-45e2-a064-20563fd65872,Draining Board,box,2,width/4,-height * 0.3,0,width * 0.4,height * 0.5,depth - 0.10,counter,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
ef4934cd-38ed-46ea-b390-1779b2d84eeb,8ce55eaa-03fa-4005-821d-d69ff2e920b8,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,#E0E0E0,,,1.00,,2025-10-08 16:52:53.546878+00
ef4ca798-808b-4aee-b6a1-3efef42ac6c3,a5e461d3-c78a-422d-a656-fa375ea5dc9b,Door Panel,box,1,0,0,0,width,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
ef79908b-dd97-418f-9aee-154d4dcf5740,48071a77-2b2c-4f6a-944f-728720ac1bc6,Door,box,3,0,0.075,depth / 2 + 0.01,width - 0.02,height - 0.17,0.02,door,doorColor,,,1.00,,2025-10-08 16:16:19.97502+00
efbb6a1f-3d84-4be4-a6a2-0034d213e779,a3b62405-00f6-4c07-95b4-4b3e13119238,Glass,box,2,0,0,0,width - 0.10,height - 0.10,depth * 0.5,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
f0d0c8ed-b08e-42dd-9af0-4bc9d66b179f,7e845283-165b-4a1e-95e6-565adc87fc60,Door Window,cylinder,4,0,-height * 0.1,depth / 2 + 0.015,0.2,0.01,0.2,screen,#222222,0.70,0.20,0.80,,2025-10-08 20:13:51.848363+00
f163cba2-c1cb-4628-9629-18a81360aed8,de555033-f7e3-4be5-a10b-0b9033098fca,Upper Door,box,6,0,height * 0.25,depth/2 + 0.01,width - 0.02,height * 0.45,0.02,door,doorColor,,,1.00,,2025-10-08 17:10:22.990597+00
f1dcd986-00a2-45bf-b4d7-09b77eb2ae54,00eae6e3-db91-499a-be77-5e486cd3ceac,Handle,box,4,width / 2 - 0.09,-height / 2 + 0.25,depth / 2 + 0.03,0.14,0.03,0.04,handle,handleColor,,,1.00,,2025-10-08 16:16:19.97502+00
f240222c-c78c-49ca-b866-d62798664132,6404a530-2cdc-406e-b957-46de153409c3,Drawer 2,box,3,0,-height/2 + 0.30,depth/2 + 0.01,width - 0.02,0.18,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
f2e2066b-449a-432c-95d6-d053091a9cda,185af074-b459-46f7-bc85-39f4d9a5ec5d,Glass,box,2,0,height * 0.05,depth/2,width,height * 0.9,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:51:11.543287+00
f3024956-d353-465d-a0ab-2dc83e854d39,3e1e02bc-f1dc-4099-8563-127df6cd50f3,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:53.546878+00
f406423d-a20c-47f6-9a8c-6d6cb4b8f8e8,cd750faf-3986-4305-87fb-26d30dbb0b35,Door 2,box,3,0,0,depth/2 + 0.01,width/3 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:51:41.19204+00
f43b6e79-6f4d-4e36-a2bd-6387503fa2a1,0aa75ba7-6a09-4774-9972-37c80ebde638,Glass,box,2,0,0,0,width - 0.10,height - 0.10,depth * 0.5,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
f46c7e4e-7847-4bad-ac7b-8813ce2e305f,c2bd963a-3b33-496c-9c13-d427aebebab0,Handle Leg 2,box,8,depth/2 + 0.03,0,legLength * 0.75,0.03,0.15,0.02,handle,handleColor,,,1.00,,2025-10-08 17:08:02.404343+00
f4bfc403-47f7-442a-954e-c54ac1c36d07,330bdaf0-cd6c-406f-bf64-365483ac96f1,Basin,box,1,-width/4,0,0,width * 0.4,height,depth - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 17:10:09.489775+00
f4e91683-11dc-4930-9190-b698dd3d2f3c,d889fc8d-f31d-440a-8c20-8a2d1d071bdc,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
f4eb0233-c299-4255-856d-8e0dfca226cd,79550152-00cc-4107-9579-b9c39a3d3169,Basin,box,1,0,0,0,width - 0.10,height,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
f56873a9-5b69-4983-94e6-96035745b49a,2572fce1-aec7-4381-a448-8bb739e45557,Glass Door Left,box,2,-width/4,height * 0.1,depth/2 + 0.01,width/2 - 0.02,height * 0.8,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:52:38.215415+00
f5c45e42-0c62-4e8f-b445-4d7e0c9269af,6e958c7e-fffd-48b1-b68b-b41ad95eee7b,Seat,box,1,0,-height * 0.2,0.05,width,height * 0.3,depth * 0.7,cabinet_body,#3A6EA5,,,1.00,,2025-10-08 16:51:41.19204+00
f5c54bcd-503b-46f7-bf05-e4fc14a869c3,6eb7a60e-26bc-404a-be49-dd71d9aadfdb,Upper Cabinet,box,2,0,height * 0.25,0,width,height * 0.5,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 17:10:22.990597+00
f638e85d-be9f-49ba-b4db-0be40c64400c,ec259a23-2f20-43c4-b668-03ad5b1f9572,Leg 3,box,4,-width/2 + 0.05,-height * 0.25,depth/2 - 0.05,0.08,height * 0.5,0.08,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
f64cacc7-9b0f-4bbd-b201-a4d2b946febe,fcadef1d-afb9-455a-9a0d-10dc63bac1c6,Tap,box,2,0,height + 0.05,-depth/4,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
f66724cf-9873-40bc-bae4-2f7df26d91b3,d889fc8d-f31d-440a-8c20-8a2d1d071bdc,Leg 1,box,2,-width/2 + 0.05,-height * 0.25,-depth/2 + 0.05,0.08,height * 0.5,0.08,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
f668cdb8-718a-4ed3-98f5-bd48b4fe7ee7,7e845283-165b-4a1e-95e6-565adc87fc60,Round Door,cylinder,3,0,-height * 0.1,depth / 2 + 0.01,0.25,0.02,0.25,handle,#dddddd,,,1.00,,2025-10-08 20:13:51.848363+00
f6796974-4bac-4bea-92d4-a077307bade5,330bdaf0-cd6c-406f-bf64-365483ac96f1,Draining Board,box,2,width/4,-height * 0.3,0,width * 0.4,height * 0.5,depth - 0.10,counter,#c0c0c0,,,1.00,,2025-10-08 17:10:09.489775+00
f6c5865b-2be8-463e-8627-79bb18cac545,af38ef2c-9765-4cea-abc0-43aeb3b58050,Cabinet,box,1,0,-height * 0.2,0,width,height * 0.6,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:53.546878+00
f6f116c4-5cd6-4d8b-bcd5-9184ab9856e2,38bcc725-42f6-40d4-a7c9-26e508488524,Basin,box,2,0,height/2 + 0.05,0,width - 0.10,0.10,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
f7942675-61bb-4a6b-ab6a-86446de6e001,2c975132-b4a1-4294-a2f1-c71b1c939066,Door Panel,box,1,0,0,0,width,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
f7af5973-c1e8-40f8-8474-9eb4fba266ab,900687f1-600b-4b6a-a5ec-38d994a4e30c,Left Door,box,2,-width / 4,0,depth / 2 + 0.01,width / 2 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
f8039a8f-845a-4b39-8aaf-267c7eac954f,bc8eb1f9-e05b-4098-aa78-78f4a23253ac,Basin Leg 1,box,1,legLength/2,0,0,legLength - 0.10,height,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
f8a45904-6abc-428c-afe3-31cf6378b396,f0527384-cf37-47dd-a56f-50274a47acf1,Glass,box,2,0,0,0,width - 0.10,height * 0.5,depth - 0.10,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
f8b60d5d-d159-466b-85e0-62f24432648c,f7ed74c1-79a7-45d4-acc5-d8560647b38f,Apron Front,box,2,0,-height * 0.1,depth/2 + 0.01,width,height,0.03,door,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
f9450437-1632-4ed8-ad72-8efb79bd34c8,d91a5c3a-2af9-4c8f-8cb3-a62f84cef732,Shower Tray,box,1,0,-height / 2 + 0.05,0,width,0.1,depth,ceramic,#F5F5F5,,,1.00,,2025-10-08 20:21:21.129584+00
fad5cb8c-15cc-403c-a7e7-851f34d6a5ec,011f5272-69b3-4e8a-8990-aea9ddc922c7,Drawer 1,box,3,0,-0.15,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
fb6b0611-c682-4502-94db-670eab95285c,84b234b5-f96f-4080-9b71-b9e66cf41dfb,Door,box,2,0,0,depth / 2 + 0.01,width - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:07:57.673274+00
fc021bc1-2f82-4cf7-b0c2-9ba9ec96d34b,a42ba33e-850e-4f3a-8919-b6a568953a14,Cabinet Body,box,2,0,0.075,0,width,height - 0.15,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:21:41.621901+00
fcdcf077-fdde-4a35-95e5-0c31e710e867,a7eaee97-ddd8-4bf6-92b2-a7444b87fb10,Cabinet Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:50:15.91125+00
fce18bb4-7680-4286-8c19-10d793509a6e,ab48a209-ebc8-4e5e-9436-f2d3925ef60f,Tap,box,2,0,0.15,-depth / 4,0.05,0.20,0.05,handle,#808080,,,1.00,,2025-10-08 16:17:02.441798+00
fd06cae7-c014-468a-a742-99b65e923327,31aad16f-6742-437c-a580-3622b62b16fd,Door 1,box,2,-width/4,0,depth/2 + 0.01,width/2 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:38.215415+00
fd0a50e2-8d4e-4b8f-8248-e4bf67286f30,0733d7f4-78d1-46a2-a638-92ed940bd0f7,Cabinet Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:07:57.673274+00
fd977c45-e282-43b1-9b5a-f846185f11d7,a000225c-807b-41ef-942f-768c8bc3308a,Drawer 2,box,3,0,0,depth/2 + 0.01,width - 0.02,height * 0.3,0.02,door,#A9A9A9,,,1.00,,2025-10-08 16:52:06.676597+00
fd9d3fec-82c9-4fe0-b7e5-02aec8069fd1,6a45d0f6-5116-409a-8ab9-aacebd466a31,Plinth X-leg,box,1,0,-height / 2 + plinthHeight / 2,cornerDepth / 2 - legLength / 2 - 0.1,legLength,plinthHeight,cornerDepth - 0.2,plinth,plinthColor,,,1.00,!isWallCabinet,2025-10-08 11:23:36.663103+00
fdc117ad-ff66-4539-9bce-17bad25f5849,79550152-00cc-4107-9579-b9c39a3d3169,Tap,box,2,0,height + 0.10,-depth/4,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
fdd49f9a-e304-48b6-a554-416fcacee539,af38ef2c-9765-4cea-abc0-43aeb3b58050,Sink Basin,box,2,0,height * 0.25,0,width * 0.8,height * 0.15,depth * 0.7,handle,#D3D3D3,,,1.00,,2025-10-08 16:52:53.546878+00
fe30b22d-d346-4888-8c4e-39720ed15dd5,69ee4b5a-4b1b-4bd7-a2c1-e6485f8585e2,Handle,box,3,width / 2 - 0.02,0,depth / 2 + 0.03,0.03,height - 0.10,0.03,handle,#808080,,,1.00,,2025-10-08 16:16:19.97502+00
feb57198-f123-4b77-a3b1-eaf1115c0eb9,ba0d987f-fddd-4e7f-906e-696e4608fb80,Cabinet Body,box,2,0,plinthHeight / 2,0,width,cabinetHeight,depth,cabinet_body,cabinetMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
ff9b2dad-a7b7-46b1-9b3f-520628310c91,06749961-09a3-4e73-bee0-6e9adcc535d5,Pedestal,box,2,0,0,0,0.20,height * 0.5,0.20,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
ffee8bef-43c0-4690-bcf8-c5a32f6c6175,d0a1fdac-6331-4173-be46-bdbeb403f825,Apron Front,box,2,0,-height * 0.1,depth/2 + 0.01,width,height,0.03,door,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
